21760.0,0.762633152709,780
22016.0,0.760599011332,778
22272.0,0.758577484794,776
22528.0,0.756568450593,774
22784.0,0.754571787846,772
23040.0,0.752587377257,770
23296.0,0.750615101094,768
23552.0,0.748654843161,766
23808.0,0.746706488777,764
24064.0,0.744769924744,762
24320.0,0.742845039332,760
24576.0,0.740931722244,758
24832.0,0.739029864604,756
25088.0,0.737139358925,754
25344.0,0.735260099091,752
25600.0,0.733391980335,750
25856.0,0.731534899215,749
26112.0,0.729688753596,747
26368.0,0.727853442626,745
26624.0,0.726028866717,743
26880.0,0.724214927527,741
27136.0,0.722411527937,739
27392.0,0.720618572032,737
27648.0,0.718835965085,736
27904.0,0.717063613537,734
28160.0,0.715301424978,732
28416.0,0.713549308129,730
28672.0,0.711807172827,728
28928.0,0.710074930005,727
29184.0,0.708352491676,725
29440.0,0.706639770917,723
29696.0,0.704936681853,721
29952.0,0.703243139641,720
30208.0,0.701559060452,718
30464.0,0.699884361459,716
30720.0,0.69821896082,714
30976.0,0.696562777663,713
31232.0,0.694915732074,711
31488.0,0.693277745079,709
31744.0,0.691648738633,708
32000.0,0.690028635604,706
32256.0,0.688417359761,704
32512.0,0.68681483576,703
32768.0,0.685220989133,701
33024.0,0.683635746271,700
33280.0,0.682059034415,698
33536.0,0.680490781642,696
33792.0,0.678930916855,695
34048.0,0.677379369766,693
34304.0,0.675836070891,692
34560.0,0.674300951533,690
34816.0,0.672773943775,688
35072.0,0.671254980464,687
35328.0,0.669743995206,685
35584.0,0.668240922348,684
35840.0,0.666745696976,682
36096.0,0.665258254896,681
36352.0,0.66377853263,679
36608.0,0.662306467405,678
36864.0,0.66084199714,676
37120.0,0.659385060438,675
37376.0,0.657935596579,673
37632.0,0.656493545507,672
37888.0,0.655058847822,670
38144.0,0.653631444772,669
38400.0,0.652211278243,667
38656.0,0.650798290751,666
38912.0,0.64939242543,664
39168.0,0.647993626032,663
39424.0,0.646601836907,662
39680.0,0.645217003005,660
39936.0,0.643839069863,659
40192.0,0.642467983596,657
40448.0,0.641103690894,656
40704.0,0.63974613901,655
40960.0,0.638395275753,653
41216.0,0.637051049483,652
41472.0,0.635713409101,650
41728.0,0.634382304045,649
41984.0,0.633057684277,648
42240.0,0.631739500285,646
42496.0,0.630427703067,645
42752.0,0.629122244129,644
43008.0,0.627823075481,642
43264.0,0.626530149622,641
43520.0,0.625243419543,640
43776.0,0.623962838714,638
44032.0,0.622688361081,637
44288.0,0.62141994106,636
44544.0,0.620157533528,635
44800.0,0.618901093821,633
45056.0,0.617650577726,632
45312.0,0.616405941473,631
45568.0,0.615167141735,629
45824.0,0.613934135617,628
46080.0,0.612706880655,627
46336.0,0.611485334806,626
46592.0,0.610269456447,624
46848.0,0.609059204365,623
47104.0,0.607854537758,622
47360.0,0.606655416223,621
47616.0,0.605461799758,619
47872.0,0.60427364875,618
48128.0,0.603090923976,617
48384.0,0.601913586596,616
48640.0,0.600741598146,615
48896.0,0.599574920538,613
49152.0,0.598413516051,612
49408.0,0.597257347329,611
49664.0,0.596106377376,610
49920.0,0.594960569553,609
50176.0,0.593819887569,608
50432.0,0.592684295482,606
50688.0,0.591553757694,605
50944.0,0.590428238944,604
51200.0,0.589307704305,603
51456.0,0.588192119182,602
51712.0,0.587081449305,601
51968.0,0.58597566073,600
52224.0,0.584874719828,598
52480.0,0.583778593288,597
52736.0,0.582687248109,596
52992.0,0.581600651597,595
53248.0,0.580518771363,594
53504.0,0.57944157532,593
53760.0,0.578369031675,592
54016.0,0.577301108931,591
54272.0,0.576237775879,590
54528.0,0.575179001599,588
54784.0,0.574124755452,587
55040.0,0.573075007081,586
55296.0,0.572029726404,585
55552.0,0.570988883616,584
55808.0,0.569952449178,583
56064.0,0.568920393822,582
56320.0,0.567892688542,581
56576.0,0.566869304596,580
56832.0,0.565850213498,579
57088.0,0.564835387018,578
57344.0,0.563824797178,577
57600.0,0.562818416253,576
57856.0,0.561816216759,575
58112.0,0.560818171462,574
58368.0,0.559824253366,573
58624.0,0.558834435715,572
58880.0,0.557848691986,571
59136.0,0.556866995895,570
59392.0,0.555889321383,569
59648.0,0.554915642623,568
59904.0,0.553945934012,567
60160.0,0.552980170171,566
60416.0,0.552018325941,565
60672.0,0.551060376381,564
60928.0,0.550106296768,563
61184.0,0.549156062589,562
61440.0,0.548209649546,561
61696.0,0.547267033547,560
61952.0,0.546328190708,559
62208.0,0.54539309735,558
62464.0,0.544461729995,557
62720.0,0.543534065364,556
62976.0,0.54261008038,555
63232.0,0.541689752156,554
63488.0,0.540773058004,553
63744.0,0.539859975424,552
64000.0,0.538950482107,551
64256.0,0.538044555931,550
64512.0,0.53714217496,550
64768.0,0.536243317441,549
65024.0,0.535347961802,548
65280.0,0.534456086653,547
